search_term,item_id,title,auction_price,buy_it_now_price,shipping_cost,time_remaining,url,card_condition,tcg_product_id,tcg_url,subTypeName,lowPrice,midPrice,marketPrice,buy_it_now_total,auction_total,roi
"Alakazam ex ""201/165"" Scarlet & Violet 151 holo",v1|277832139817|0,NM Alakazam ex 201/165 Special Illus. Rare SV151 Scarlet & Violet Holo Pokemon,66.0,,5.07,0d 20h 57m,https://www.ebay.com/itm/277832139817?_skw=Alakazam+ex+%22201%2F165%22+Scarlet+%26+Violet+151+holo&hash=item40b0160429:g:AfUAAeSwSqppwx0o,,517047,https://www.tcgplayer.com/product/517047/pokemon-sv-scarlet-and-violet-151-alakazam-ex-201-165,Holofoil,70.0,91.29,86.59,,71.07,
"Alakazam ex ""201/165"" Scarlet & Violet 151 holo",v1|157774869364|0,Pokémon Alakazam ex EX Holo Scarlet & Violet 151 201/165 ,72.0,,5.52,1d 19h 29m,https://www.ebay.com/itm/157774869364?_skw=Alakazam+ex+%22201%2F165%22+Scarlet+%26+Violet+151+holo&hash=item24bc1d7374:g:rV0AAeSw3EZpvxPU,,517047,https://www.tcgplayer.com/product/517047/pokemon-sv-scarlet-and-violet-151-alakazam-ex-201-165,Holofoil,70.0,91.29,86.59,,77.52,
"Zapdos ex ""202/165"" Scarlet & Violet 151 holo",v1|168251361761|0,Zapdos ex 202/165 Sv: Scarlet & Violet 151 Holo,61.69,,7.7,1d 9h 57m,https://www.ebay.com/itm/168251361761?_skw=Zapdos+ex+%22202%2F165%22+Scarlet+%26+Violet+151+holo&hash=item272c9009e1:g:SZAAAeSw8klprOmL,,517048,https://www.tcgplayer.com/product/517048/pokemon-sv-scarlet-and-violet-151-zapdos-ex-202-165,Holofoil,110.0,130.0,121.23,,69.39,
"Zapdos ex ""202/165"" Scarlet & Violet 151 holo",v1|236703893860|0,Pokémon Zapdos ex 202/165 Scarlet & Violet 151 Special Illustration Rare Holo,37.0,,0.0,1d 13h 44m,https://www.ebay.com/itm/236703893860?_skw=Zapdos+ex+%22202%2F165%22+Scarlet+%26+Violet+151+holo&hash=item371ca6c964:g:rskAAeSw8kRpvsMy,,517048,https://www.tcgplayer.com/product/517048/pokemon-sv-scarlet-and-violet-151-zapdos-ex-202-165,Holofoil,110.0,130.0,121.23,,37.0,
"Zapdos ex ""202/165"" Scarlet & Violet 151 holo",v1|227265900865|0,Zapdos ex 202/165 Sv: Scarlet & Violet 151 - Pokemon Card (Holo),100.0,,0.0,0d 20h 39m,https://www.ebay.com/itm/227265900865?_skw=Zapdos+ex+%22202%2F165%22+Scarlet+%26+Violet+151+holo&hash=item34ea1a7141:g:UDcAAeSw8jpprf8s,,517048,https://www.tcgplayer.com/product/517048/pokemon-sv-scarlet-and-violet-151-zapdos-ex-202-165,Holofoil,110.0,130.0,121.23,,100.0,
"Zapdos ex ""202/165"" Scarlet & Violet 151 holo",v1|168252640535|0,Pokémon Zapdos ex Ultra Rare Full Art Holo Card 202/165 Scarlet & Violet 151 EX,57.0,,5.0,1d 23h 34m,https://www.ebay.com/itm/168252640535?_skw=Zapdos+ex+%22202%2F165%22+Scarlet+%26+Violet+151+holo&hash=item272ca38d17:g:~cwAAeSwXVxpsDGo,,517048,https://www.tcgplayer.com/product/517048/pokemon-sv-scarlet-and-violet-151-zapdos-ex-202-165,Holofoil,110.0,130.0,121.23,,62.0,
"Mew ex ""205/165"" Scarlet & Violet 151 holo",v1|267617964946|0,Mew ex 205/165 Sv: Scarlet & Violet 151 Holo,0.01,,6.5,1d 22h 12m,https://www.ebay.com/itm/267617964946?_skw=Mew+ex+%22205%2F165%22+Scarlet+%26+Violet+151+holo&hash=item3e4f461392:g:ZZgAAeSwGBxpwd0Z,,517051,https://www.tcgplayer.com/product/517051/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165,Holofoil,21.17,30.37,28.1,,6.51,
"Mew ex ""205/165"" Scarlet & Violet 151 holo",v1|327064994295|0,2023 Pokemon Mew ex MEW EN 205/165 Hyper Rare Holo Scarlet & Violet EN-151,18.0,,5.07,1d 23h 4m,https://www.ebay.com/itm/327064994295?_skw=Mew+ex+%22205%2F165%22+Scarlet+%26+Violet+151+holo&hash=item4c2697c1f7:g:kzMAAeSw3x1pweiD,,517051,https://www.tcgplayer.com/product/517051/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165,Holofoil,21.17,30.37,28.1,,23.07,
"Mew ex ""205/165"" Scarlet & Violet 151 holo",v1|397748001909|0,2023 Pokemon TCG Mew EN ex Scarlet & Violet 151 205/165 Holo NM,16.0,,12.99,1d 0h 11m,https://www.ebay.com/itm/397748001909?_skw=Mew+ex+%22205%2F165%22+Scarlet+%26+Violet+151+holo&hash=item5c9ba0dc75:g:~iYAAeSwoSJpwDEb,,517051,https://www.tcgplayer.com/product/517051/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165,Holofoil,21.17,30.37,28.1,,28.990000000000002,
"Mew ex 151 Metal Card ""205/165"" Scarlet & Violet 151",v1|267617003535|0,Mew ex - (151 Metal Card) 205/165 Sv: Scarlet & Violet 151 Regular,16.5,,4.95,0d 20h 1m,https://www.ebay.com/itm/267617003535?_skw=Mew+ex+151+Metal+Card+%22205%2F165%22+Scarlet+%26+Violet+151&hash=item3e4f37680f:g:J0kAAeSwAj9pwGEy,,519481,https://www.tcgplayer.com/product/519481/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165-151-metal-card,Normal,18.86,30.0,28.05,,21.45,
"Mew ex 151 Metal Card ""205/165"" Scarlet & Violet 151",v1|397744932256|0,Pokémon TCG Mew EX Metal Gold NM 205/165 Scarlet & Violet 151 Promo Card,29.99,,4.0,1d 22h 18m,https://www.ebay.com/itm/397744932256?_skw=Mew+ex+151+Metal+Card+%22205%2F165%22+Scarlet+%26+Violet+151&hash=item5c9b7205a0:g:XtQAAeSwkoppvbkt,,519481,https://www.tcgplayer.com/product/519481/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165-151-metal-card,Normal,18.86,30.0,28.05,,33.989999999999995,
"Mew ex 151 Metal Card ""205/165"" Scarlet & Violet 151",v1|206152676196|0,Mew ex - (151 Metal Card) 205/165 SV: Scarlet & Violet Promo NM Pokemon Card TCG,14.84,,14.26,0d 1h 57m,https://www.ebay.com/itm/206152676196?_skw=Mew+ex+151+Metal+Card+%22205%2F165%22+Scarlet+%26+Violet+151&hash=item2fffa83364:g:wksAAeSw3x1pvMu2,,519481,https://www.tcgplayer.com/product/519481/pokemon-sv-scarlet-and-violet-151-mew-ex-205-165-151-metal-card,Normal,18.86,30.0,28.05,,29.1,
"Cleffa ""202/197"" Obsidian Flames holo",v1|327064917838|0,Cleffa 202/197 SV03: Obsidian Flames Holo,19.99,,5.07,1d 22h 20m,https://www.ebay.com/itm/327064917838?_skw=Cleffa+%22202%2F197%22+Obsidian+Flames+holo&hash=item4c2696974e:g:OwAAAeSw3nppwd72,,509949,https://www.tcgplayer.com/product/509949/pokemon-sv03-obsidian-flames-cleffa-202-197,Holofoil,21.0,29.5,26.72,,25.06,
"Cleffa ""202/197"" Obsidian Flames holo",v1|306836887810|0,Pokémon TCG Cleffa Holo Card 202/197 Obsidian Flames Special Illustration NM+,16.0,,4.58,0d 19h 53m,https://www.ebay.com/itm/306836887810?_skw=Cleffa+%22202%2F197%22+Obsidian+Flames+holo&hash=item4770e75902:g:WIwAAeSwkGZpwBjQ,,509949,https://www.tcgplayer.com/product/509949/pokemon-sv03-obsidian-flames-cleffa-202-197,Holofoil,21.0,29.5,26.72,,20.58,
"Cleffa ""202/197"" Obsidian Flames holo",v1|336492532939|0,Pokémon Cleffa Illustration Rare Full Art Holo SV03: Obsidian Flames 202/197,75.0,,5.0,1d 0h 9m,https://www.ebay.com/itm/336492532939?_skw=Cleffa+%22202%2F197%22+Obsidian+Flames+holo&hash=item4e588494cb:g:Y0YAAeSwfJZptMlK,,509949,https://www.tcgplayer.com/product/509949/pokemon-sv03-obsidian-flames-cleffa-202-197,Holofoil,21.0,29.5,26.72,,80.0,
"Charizard ex ""223/197"" Obsidian Flames holo",v1|157770781895|0,Pokémon TCG Charizard EX Holo Obsidian Flames Sir 223/197,91.0,,4.88,0d 0h 39m,https://www.ebay.com/itm/157770781895?_skw=Charizard+ex+%22223%2F197%22+Obsidian+Flames+holo&hash=item24bbdf14c7:g:aCMAAeSw7GJpvLlk,,509980,https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197,Holofoil,85.0,127.32,112.35,,95.88,
"Charizard ex ""223/197"" Obsidian Flames holo",v1|358353778909|0,Pokémon Charizard ex 223/197 Obsidian Flames Holo Special Illustration Rare,86.0,,5.2,0d 7h 0m,https://www.ebay.com/itm/358353778909?_skw=Charizard+ex+%22223%2F197%22+Obsidian+Flames+holo&hash=item536f8cb8dd:g:JeYAAeSwKRtpvRJG,,509980,https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197,Holofoil,85.0,127.32,112.35,,91.2,
"Charizard ex ""223/197"" Obsidian Flames holo",v1|236703890891|0,Pokémon Charizard ex 223/197 SV03 Obsidian Flames Special Illustration Rare Holo,86.0,,5.0,1d 13h 42m,https://www.ebay.com/itm/236703890891?_skw=Charizard+ex+%22223%2F197%22+Obsidian+Flames+holo&hash=item371ca6bdcb:g:y78AAeSw4phpvsKm,,509980,https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197,Holofoil,85.0,127.32,112.35,,91.0,
"Charizard ex ""223/197"" Obsidian Flames holo",v1|198212264792|0,Charizard SIR ex 223/197 SV03: Obsidian Flames Holo FRESH OUT PACK,80.0,,5.07,1d 15h 18m,https://www.ebay.com/itm/198212264792?_skw=Charizard+ex+%22223%2F197%22+Obsidian+Flames+holo&hash=item2e265f2358:g:hIgAAeSwKyRpvtkw,,509980,https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197,Holofoil,85.0,127.32,112.35,,85.07,
"Charizard ex ""223/197"" Obsidian Flames holo",v1|157772665355|0,Pokémon TCG: S&V Obsidian Flames Charizard ex Holo - 223/197 SIR - NM,91.0,,0.0,0d 19h 49m,https://www.ebay.com/itm/157772665355?_skw=Charizard+ex+%22223%2F197%22+Obsidian+Flames+holo&hash=item24bbfbd20b:g:RdYAAeSwcOdpvcWn,,509980,https://www.tcgplayer.com/product/509980/pokemon-sv03-obsidian-flames-charizard-ex-223-197,Holofoil,85.0,127.32,112.35,,91.0,
"Charizard ex ""228/197"" Obsidian Flames holo",v1|358354928901|0,Charizard ex 228/197 SV03: Obsidian Flames Holo,55.0,,4.85,0d 13h 18m,https://www.ebay.com/itm/358354928901?_skw=Charizard+ex+%22228%2F197%22+Obsidian+Flames+holo&hash=item536f9e4505:g:E7sAAeSwRYFpfNxr,,509989,https://www.tcgplayer.com/product/509989/pokemon-sv03-obsidian-flames-charizard-ex-228-197,Holofoil,35.39,43.12,40.72,,59.85,
"Sprigatito ""196/193"" Paldea Evolved holo",v1|389776873736|0,"Pokémon TCG Sprigatito Holo Card Paldea Evolved, Illustration Rare, Card 196/193",23.7,,23.17,1d 17h 12m,https://www.ebay.com/itm/389776873736?_skw=Sprigatito+%22196%2F193%22+Paldea+Evolved+holo&hash=item5ac0831908:g:b5AAAeSwtWhpuN9i,,497599,https://www.tcgplayer.com/product/497599/pokemon-sv02-paldea-evolved-sprigatito-196-193,Holofoil,28.86,39.96,37.26,,46.870000000000005,
"Fuecoco ""201/193"" Paldea Evolved holo",v1|397744867867|0,Pokémon Fuecoco Illustration Rare Holo 201/193 Paldea Evolved Basic Fire 90HP,39.99,,4.0,1d 21h 55m,https://www.ebay.com/itm/397744867867?_skw=Fuecoco+%22201%2F193%22+Paldea+Evolved+holo&hash=item5c9b710a1b:g:k1wAAeSwRLlpvxZP,,497604,https://www.tcgplayer.com/product/497604/pokemon-sv02-paldea-evolved-fuecoco-201-193,Holofoil,41.75,57.0,50.72,,43.99,
"Magikarp ""203/193"" Paldea Evolved holo",v1|198212414190|0,Pokémon Magikarp Illustration Rare Holo Sv02: Paldea Evolved 203/193 Card,293.0,,4.78,1d 16h 16m,https://www.ebay.com/itm/198212414190?_skw=Magikarp+%22203%2F193%22+Paldea+Evolved+holo&hash=item2e26616aee:g:msYAAeSwAj9pvuY2,,497606,https://www.tcgplayer.com/product/497606/pokemon-sv02-paldea-evolved-magikarp-203-193,Holofoil,267.07,359.5,312.9,,297.78,
"Marill ""204/193"" Paldea Evolved holo",v1|298161381672|0,Marill 204/193 | Paldea Evolved | Great Centering | NM | Holo | Pokémon TCG,10.5,,3.56,1d 22h 59m,https://www.ebay.com/itm/298161381672?_skw=Marill+%22204%2F193%22+Paldea+Evolved+holo&hash=item456bcda128:g:Lc0AAeSwteRpxIsc,,497607,https://www.tcgplayer.com/product/497607/pokemon-sv02-paldea-evolved-marill-204-193,Holofoil,36.32,49.12,37.83,,14.06,
"Marill ""204/193"" Paldea Evolved holo",v1|188200030810|0,Marill 204/193 Sv02: Paldea Evolved Holo Illustration Rare,40.08,,23.74,1d 17h 20m,https://www.ebay.com/itm/188200030810?_skw=Marill+%22204%2F193%22+Paldea+Evolved+holo&hash=item2bd198925a:g:aVwAAeSwU0ZpwZin,,497607,https://www.tcgplayer.com/product/497607/pokemon-sv02-paldea-evolved-marill-204-193,Holofoil,36.32,49.12,37.83,,63.81999999999999,
"Raichu ""211/193"" Paldea Evolved holo",v1|157772812688|0,Pokémon TCG: S&V Paldea Evolved Raichu Holo - 211/193 IR - NM,64.0,,0.0,0d 21h 27m,https://www.ebay.com/itm/157772812688?_skw=Raichu+%22211%2F193%22+Paldea+Evolved+holo&hash=item24bbfe1190:g:gQwAAeSw6PRpvdyw,,497614,https://www.tcgplayer.com/product/497614/pokemon-sv02-paldea-evolved-raichu-211-193,Holofoil,81.0,101.99,88.76,,64.0,
"Raichu ""211/193"" Paldea Evolved holo",v1|366287341454|0,Pokémon TCG Raichu Holo 211/193 Illustration Card Paldea Evolved Near Mint,79.0,,5.0,1d 20h 40m,https://www.ebay.com/itm/366287341454?_skw=Raichu+%22211%2F193%22+Paldea+Evolved+holo&hash=item55486d478e:g:Us0AAeSwAZNpuy4J,,497614,https://www.tcgplayer.com/product/497614/pokemon-sv02-paldea-evolved-raichu-211-193,Holofoil,81.0,101.99,88.76,,84.0,
"Tinkatuff ""217/193"" Paldea Evolved holo",v1|327061028177|0,Tinkatuff 217/193 Sv02: Paldea Evolved Holo,25.0,,4.88,1d 15h 3m,https://www.ebay.com/itm/327061028177?_skw=Tinkatuff+%22217%2F193%22+Paldea+Evolved+holo&hash=item4c265b3d51:g:fg8AAeSwlCRptP2A,,497620,https://www.tcgplayer.com/product/497620/pokemon-sv02-paldea-evolved-tinkatuff-217-193,Holofoil,21.64,29.88,25.99,,29.88,
"Tyranitar ""222/193"" Paldea Evolved holo",v1|117100797213|0,Pokémon TCG Tyranitar Scarlet & Violet Paldea Evolved Holo Card 222/193 IR,46.0,,5.52,1d 23h 25m,https://www.ebay.com/itm/117100797213?_skw=Tyranitar+%22222%2F193%22+Paldea+Evolved+holo&hash=item1b43c05d1d:g:CBoAAeSwQBFpv0te,,497625,https://www.tcgplayer.com/product/497625/pokemon-sv02-paldea-evolved-tyranitar-222-193,Holofoil,44.52,72.1,64.33,,51.519999999999996,
"Tyranitar ""222/193"" Paldea Evolved holo",v1|236703329443|0,Pokémon TCG Tyranitar Holo Card Scarlet & Violet Paldea Evolved 222/193 Ace 8 NM,46.78,65.49,23.98,1d 8h 34m,https://www.ebay.com/itm/236703329443?_skw=Tyranitar+%22222%2F193%22+Paldea+Evolved+holo&hash=item371c9e2ca3:g:gsEAAeSwSHlptT~A,,497625,https://www.tcgplayer.com/product/497625/pokemon-sv02-paldea-evolved-tyranitar-222-193,Holofoil,44.52,72.1,64.33,89.47,70.76,2.0096585804132974
Charmander Scarlet & Violet Promo Cards 044 holo,v1|236700893011|0,SV: Scarlet & Violet Promo Cards #044 Charmander,76.0,,1.25,0d 1h 2m,https://www.ebay.com/itm/236700893011?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item371c78ff53:g:hGQAAeSwt4JpvL~D,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,77.25,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|198221931522|0,Pokémon Charmander Holo Promo 044 Sv: Scarlet & Violet English TCG Card,55.0,,6.59,0d 17h 53m,https://www.ebay.com/itm/198221931522?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item2e26f2a402:g:t7cAAeSwjmJpwvFl,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,61.59,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|318040731252|0,Charmander - 044 (Pokemon Center Exclusive) 044 Sv: Scarlet & Violet Promo Card,77.0,,5.0,1d 22h 37m,https://www.ebay.com/itm/318040731252?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item4a0cb46e74:g:wTsAAeSwzstpvz9b,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,82.0,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|157772576456|0,Charmander 044 Sv: Scarlet & Violet Promo Cards Holo,55.0,,7.95,0d 18h 47m,https://www.ebay.com/itm/157772576456?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item24bbfa76c8:g:Ky4AAeSwQbRpvbh~,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,62.95,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|188199192277|0,Charmander - 044 SVP EN Scarlet & Violet Promo Pokemon NM,56.0,,6.0,1d 12h 50m,https://www.ebay.com/itm/188199192277?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item2bd18bc6d5:g:CtcAAeSwq95pwVjU,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,62.0,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|157779881376|0,Charmander 044 SEALED Promo SV: Scarlet & Violet Promo Card Pokemon,46.0,,4.88,1d 20h 56m,https://www.ebay.com/itm/157779881376?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item24bc69eda0:g:vWAAAeSwleFpwcrF,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,50.88,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|377042560862|0,Pokémon Charmander Promo Holo SVP 044 Scarlet & Violet 60HP Heat Tackle Card,46.0,,5.0,0d 18h 58m,https://www.ebay.com/itm/377042560862?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item57c97ce75e:g:5SMAAeSwrA1pucaX,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,51.0,
Charmander Scarlet & Violet Promo Cards 044 holo,v1|117098081502|0,Sealed Charmander 044 Scarlet & Violet Black Star Promo Card Obsidian Flames,85.0,,4.85,0d 10h 50m,https://www.ebay.com/itm/117098081502?_skw=Charmander+Scarlet+%26+Violet+Promo+Cards+044+holo&hash=item1b4396ecde:g:P44AAeSw7s5pvUd4,,512035,https://www.tcgplayer.com/product/512035/pokemon-sv-scarlet-and-violet-promo-cards-charmander-044,Holofoil,55.0,75.0,68.38,,89.85,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|397744843367|0,Snorlax 051 Sv: Scarlet & Violet Promo Cards Holo NM,15.99,,4.0,1d 21h 46m,https://www.ebay.com/itm/397744843367?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item5c9b70aa67:g:uWMAAeSwrDZpvac-,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,19.990000000000002,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|306836882457|0,Snorlax 051 Sv: Scarlet & Violet Promo Cards Holo NM,17.5,,3.99,0d 20h 2m,https://www.ebay.com/itm/306836882457?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item4770e74419:g:XyAAAeSwTGBpwBeC,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,21.490000000000002,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|298163684576|0,Snorlax 051 Sv: Scarlet & Violet pokemon 151 sealed Promo,20.0,,5.99,0d 22h 32m,https://www.ebay.com/itm/298163684576?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item456bf0c4e0:g:at8AAeSw4DRpxWUb,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,25.990000000000002,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|177987220610|0,Pokémon TCG Snorlax 051 SV Scarlet & Violet Promo Card Holo,9.5,,5.52,1d 23h 57m,https://www.ebay.com/itm/177987220610?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item2970dd7482:g:W~UAAeSwwBxpwfTI,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,15.02,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|236704062934|0,Snorlax 051 Sv: Scarlet & Violet Promo Cards Holo (Sealed),28.0,,8.3,1d 16h 2m,https://www.ebay.com/itm/236704062934?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item371ca95dd6:g:jW0AAeSwLTlpvuN8,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,36.3,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|188199202877|0,Pokemon Snorlax SVP 051 Sv: Scarlet & Violet Promo Cards Holo 151 Sealed ,17.5,,6.0,1d 12h 55m,https://www.ebay.com/itm/188199202877?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item2bd18bf03d:g:ImAAAeSwzadpwVq7,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,23.5,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|298163682561|0,Snorlax 051 Sv: Scarlet & Violet pokemon 151 sealed Promo,20.0,,5.99,0d 14h 27m,https://www.ebay.com/itm/298163682561?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item456bf0bd01:g:ZWYAAeSwk2dpxWOq,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,25.990000000000002,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|318038936340|0,Pokémon TCG Snorlax SVP 051 Scarlet Violet 151 Black Star Promo NM/M Sealed Holo,26.0,,7.7,1d 12h 37m,https://www.ebay.com/itm/318038936340?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item4a0c990b14:g:bPEAAeSwkk9pvrNP,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,33.7,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|298145350509|0,Pokemon TCG Snorlax 051 Promo Full Art Holo Scarlet & Violet 151 Sealed NM-M,28.0,,5.2,0d 22h 40m,https://www.ebay.com/itm/298145350509?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item456ad9036d:g:wBYAAeSw~Nppve9K,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,33.2,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|267617003429|0,Snorlax SVP EN 051 Black Star Promo Scarlet & Violet Pokemon 151 Card - SEALED,36.0,,4.95,0d 20h 0m,https://www.ebay.com/itm/267617003429?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item3e4f3767a5:g:OjwAAeSw4cZpwGGE,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,40.95,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|358355732536|0,Pokemon TCG Snorlax SVP 051 Scarlet & Violet 151 Black Star Promo,25.0,,4.85,0d 18h 35m,https://www.ebay.com/itm/358355732536?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item536faa8838:g:xwEAAeSwSoJpvbW-,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,29.85,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|227265599153|0,Pokémon Snorlax Holo Promo 051 Sv: Scarlet & Violet English 2023 SEALED!,200.0,,5.52,0d 15h 10m,https://www.ebay.com/itm/227265599153?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item34ea15d6b1:g:kscAAeSw591pvYTB,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,205.52,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|327058182388|0,"Pokémon TCG Snorlax SVP051 Promo Card Sealed, Near Mint Condition",35.0,,5.07,0d 2h 0m,https://www.ebay.com/itm/327058182388?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item4c262fd0f4:g:XtcAAeSwGSRps5IV,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,40.07,
Snorlax Scarlet & Violet Promo Cards 051 holo,v1|327064618650|0,Pokemon Snorlax 051 Sv: Scarlet & Violet Promo Cards Holo Sealed,33.41,,23.51,1d 17h 17m,https://www.ebay.com/itm/327064618650?_skw=Snorlax+Scarlet+%26+Violet+Promo+Cards+051+holo&hash=item4c2692069a:g:icAAAeSw65tpwZgV,,517175,https://www.tcgplayer.com/product/517175/pokemon-sv-scarlet-and-violet-promo-cards-snorlax-051,Holofoil,18.8,25.49,21.46,,56.92,
